Raza Hasan,Pakisthan,0,1,1,60,68,1,1/68,68.0,6.8,60.0,0,0
V Razdan,India,1,3,3,84,77,1,1/37,77.0,5.5,84.0,0,0
CA Reid,South Africa,0,2,2,78,63,1,1/37,63.0,4.84,78.0,0,0
RB Reid,New Zealand,3,9,1,7,13,1,1/13,13.0,11.14,7.0,0,0
RB Richardson,West Indies,13,224,6,58,46,1,1/4,46.0,4.75,58.0,0,0
ADG Roberts,New Zealand,0,1,1,56,30,1,1/30,30.0,3.21,56.0,0,0
RJ Robinson,Bermuda,2,3,3,138,170,1,1/57,170.0,7.39,138.0,0,0
TS Roland-Jones,England,0,1,1,42,34,1,1/34,34.0,4.85,42.0,0,0
LC Romero,South Africa,0,2,1,24,52,1,1/52,52.0,13.0,24.0,0,0
RR Rossouw,South Africa,2,36,3,45,44,1,1/17,44.0,5.86,45.0,0,0
Sameer Zia,UAE,0,1,1,60,44,1,1/44,44.0,4.4,60.0,0,0
Saqib Ali,UAE,6,5,2,60,57,1,1/44,57.0,5.7,60.0,0,0
Saqib Zulfiqar,NL,0,1,1,42,49,1,1/49,49.0,7.0,42.0,0,0
Sayed Shirzad,Afganisthan,0,2,1,48,56,1,1/56,56.0,7.0,48.0,0,0
BN Schultz,South Africa,0,1,1,54,35,1,1/35,35.0,3.88,54.0,0,0
BB Seebaran,CAN,0,4,3,108,130,1,1/61,130.0,7.22,108.0,0,0
RK Sethi,Kenya,0,3,3,120,100,1,1/51,100.0,5.0,120.0,0,0
Shehzad Altaf,UAE,0,2,2,78,37,1,1/15,37.0,2.84,78.0,0,0
Shakeel Khan,Pakisthan,0,1,1,54,50,1,1/50,50.0,5.55,54.0,0,0
M Shezi,South Africa,0,1,1,36,8,1,1/8,8.0,1.33,36.0,0,0
LR Shukla,India,0,3,3,114,94,1,1/25,94.0,4.94,114.0,0,0
K Shuttleworth,England,0,1,1,56,29,1,1/29,29.0,3.1,56.0,0,0
LPC Silva,Sri Lanka,12,75,2,42,33,1,1/21,33.0,4.71,42.0,0,0
LMP Simmons,West Indies,9,68,12,156,172,1,1/3,172.0,6.61,156.0,0,0
RP Singh,India,0,2,2,82,77,1,1/58,77.0,5.63,82.0,0,0
MA Small,West Indies,0,2,2,84,54,1,1/40,54.0,3.85,84.0,0,0
RAJ Smith,SCOT,0,2,2,90,97,1,1/34,97.0,6.46,90.0,0,0
S Snater,NL,0,2,2,71,63,1,1/41,63.0,5.32,71.0,0,0
GS Sobers,West Indies,0,1,1,63,31,1,1/31,31.0,2.95,63.0,0,0
Sohaib Maqsood,Pakisthan,3,26,4,54,42,1,1/16,42.0,4.66,54.0,0,0
VS Solanki,England,6,51,7,111,105,1,1/17,105.0,5.67,111.0,0,0
OP Stone,England,0,4,3,96,97,1,1/23,97.0,6.06,96.0,0,0
GM Strydom,Zimbabwe,0,12,4,66,61,1,1/28,61.0,5.54,66.0,0,0
R Strydom,Ireland,0,9,1,48,63,1,1/63,63.0,7.87,48.0,0,0
Subashis Roy,Bangladesh,0,1,1,60,45,1,1/45,45.0,4.5,60.0,0,0
Syed Maqsood,UAE,0,2,2,66,84,1,1/60,84.0,7.63,66.0,0,0
Tanvir Mehdi,Pakisthan,0,1,1,66,72,1,1/72,72.0,6.54,66.0,0,0
Taufeeq Umar,Pakisthan,10,22,3,72,85,1,1/49,85.0,7.08,72.0,0,0
GJ Thompson,Ireland,0,3,3,72,73,1,1/35,73.0,6.08,72.0,0,0
AL Thomson,Australia,0,1,1,64,22,1,1/22,22.0,2.06,64.0,0,0
Tushar Imran,Bangladesh,6,41,5,126,103,1,1/24,103.0,4.9,126.0,0,0
Umair Ali,UAE,0,2,2,108,125,1,1/65,125.0,6.94,108.0,0,0
Usman Ghani,Afganisthan,3,15,2,38,34,1,1/21,34.0,5.36,38.0,0,0
BO van Rooi,NAM,0,3,3,120,119,1,1/24,119.0,5.95,120.0,0,0
MA Vermeulen,Zimbabwe,9,43,1,5,5,1,1/5,5.0,6.0,5.0,0,0
M Vijay,India,5,17,2,36,37,1,1/19,37.0,6.16,36.0,0,0
L Vincent,New Zealand,6,102,3,20,25,1,1/0,25.0,7.5,20.0,0,0
Waheed Ahmed,UAE,0,2,2,30,29,1,1/20,29.0,5.8,30.0,0,0
Washington Sundar,India,0,1,1,60,65,1,1/65,65.0,6.5,60.0,0,0
Wasim Haider,Pakisthan,0,3,3,114,79,1,1/36,79.0,4.15,114.0,0,0
S Weerakoon,Sri Lanka,0,2,1,60,49,1,1/49,49.0,4.9,60.0,0,0
BA Westdijk,NL,0,4,4,156,195,1,1/56,195.0,7.5,156.0,0,0
S Wettimuny,Sri Lanka,5,35,6,57,70,1,1/13,70.0,7.36,57.0,0,0
CG Williams,NAM,0,5,4,126,91,1,1/37,91.0,4.33,126.0,0,0
SC Williams,West Indies,5,57,1,24,30,1,1/30,30.0,7.5,24.0,0,0
DJ Worrall,Australia,0,3,3,158,171,1,1/43,171.0,6.49,158.0,0,0
J Yadav,India,0,1,1,24,8,1,1/8,8.0,2.0,24.0,0,0
Yashpal Sharma,India,7,42,8,201,199,1,1/27,199.0,5.94,201.0,0,0
BE Young,Australia,1,6,5,234,251,1,1/26,251.0,6.43,234.0,0,0
Zain Abbas,HKG,0,1,1,36,56,1,1/56,56.0,9.33,36.0,0,0
AK Zesers,Australia,0,2,2,90,74,1,1/37,74.0,4.93,90.0,0,0
Aarif Sheikh,NEPAL,1,6,1,12,10,0,-,,5.0,-,0,0
S Abrahams,South Africa,0,1,1,60,40,0,-,,4.0,-,0,0
Abul Hasan,Bangladesh,6,7,7,216,244,0,-,,6.77,-,0,0
FS Ahangama,Sri Lanka,0,1,1,18,23,0,-,,7.66,-,0,0
Ahmed Shah,Afganisthan,0,1,1,6,12,0,-,,12.0,-,0,0
Akram Khan,Bangladesh,15,44,6,117,138,0,-,,7.07,-,0,0
Aman Ali,UAE,0,1,1,12,22,0,-,,11.0,-,0,0
PK Amre,India,3,37,1,2,4,0,-,,12.0,-,0,0
J Anderson,Ireland,2,8,2,30,20,0,-,,4.0,-,0,0
Anisur Rahman,Bangladesh,3,2,2,48,68,0,-,,8.5,-,0,0
Anwar Hossain Monir,Bangladesh,0,1,1,48,45,0,-,,5.62,-,0,0
Ariful Haque,Bangladesh,0,1,1,18,17,0,-,,5.66,-,0,0
Asad Shafiq,Pakisthan,7,60,2,12,18,0,-,,9.0,-,0,0
Ashfaq Ahmed,Pakisthan,0,3,3,102,84,0,-,,4.94,-,0,0
Asif Ali,Pakisthan,1,18,1,5,9,0,-,,10.8,-,0,0
Asif Iqbal,UAE,0,1,1,24,32,0,-,,8.0,-,0,0
MS Atapattu,Sri Lanka,17,268,2,51,41,0,-,,4.82,-,0,0
CWJ Athey,England,8,31,1,6,10,0,-,,10.0,-,0,0
RA Austin,West Indies,0,1,1,6,13,0,-,,13.0,-,0,0
Babar Hayat,HKG,4,22,1,6,9,0,-,,9.0,-,0,0
RJ Bailey,England,5,4,1,36,25,0,-,,4.16,-,0,0
W Barresi,NL,9,32,3,30,37,0,-,,7.4,-,0,0
OO Bascome,Bermuda,0,6,2,18,22,0,-,,7.33,-,0,0
TC Bastiampillai,CAN,7,13,3,24,31,0,-,,7.75,-,0,0
Bazid Khan,Pakisthan,4,5,1,12,11,0,-,,5.5,-,0,0
CA Best,West Indies,6,24,2,19,12,0,-,,3.78,-,0,0
MI Black,West Indies,0,5,5,228,196,0,-,,5.15,-,0,0
J Blackwood,West Indies,0,2,1,18,16,0,-,,5.33,-,0,0
DL Blake,South Africa,0,1,1,6,7,0,-,,7.0,-,0,0
GH Bodi,South Africa,0,2,1,6,8,0,-,,8.0,-,0,0
DC Boon,Australia,11,181,7,82,86,0,-,,6.29,-,0,0
SG Borthwick,England,0,2,2,54,72,0,-,,8.0,-,0,0
T Bosch,South Africa,0,2,2,51,66,0,-,,7.76,-,0,0
JWHD Boteju,Sri Lanka,0,2,2,102,113,0,-,,6.64,-,0,0
SA Britton,Ireland,0,1,1,36,37,0,-,,6.16,-,0,0
BC Broad,England,1,34,1,6,6,0,-,,6.0,-,0,0
AD Brown,England,5,16,1,6,5,0,-,,5.0,-,0,0
CE Bulfin,New Zealand,0,4,3,102,109,0,-,,6.41,-,0,0
SF Burger,NAM,0,2,2,66,67,0,-,,6.09,-,0,0
JD Campbell,West Indies,0,6,1,6,13,0,-,,13.0,-,0,0
MA Carberry,England,1,6,1,6,12,0,-,,12.0,-,0,0
KED Carroll,Ireland,0,6,1,6,8,0,-,,8.0,-,0,0
G Chapple,England,0,1,1,24,14,0,-,,3.5,-,0,0
J Charles,West Indies,4,48,1,5,12,0,-,,14.4,-,0,0
K Christie,HKG,0,1,1,6,18,0,-,,18.0,-,0,0
DB Close,England,0,3,1,18,21,0,-,,7.0,-,0,0
DJ Colley,Australia,0,1,1,66,72,0,-,,6.54,-,0,0
AN Connolly,Australia,0,1,1,64,62,0,-,,5.81,-,0,0
JJ Crowe,New Zealand,7,75,1,6,1,0,-,,1.0,-,0,0
CD Cumming,New Zealand,6,13,1,18,17,0,-,,5.66,-,0,0
GN de Silva,Sri Lanka,2,4,4,194,169,0,-,,5.22,-,0,0
BJ Diamanti,New Zealand,0,1,1,12,25,0,-,,12.5,-,0,0
S Dube,India,0,1,1,47,68,0,-,,8.68,-,0,0
N Dutta,CAN,0,1,1,36,31,0,-,,5.16,-,0,0
DD Ebrahim,Zimbabwe,4,82,2,5,11,0,-,,13.2,-,0,0
BA Edgar,New Zealand,8,64,1,12,5,0,-,,2.5,-,0,0
WJ Edwards,Australia,0,1,1,1,0,0,-,,0.0,-,0,0
RR Emrit,West Indies,0,2,2,84,99,0,-,,7.07,-,0,0
MG Erasmus,NAM,0,5,3,96,65,0,-,,4.06,-,0,0
JJ Esmeijer,NL,1,6,6,228,208,0,-,,5.47,-,0,0
Fahim Muntasir,Bangladesh,1,3,3,169,111,0,-,,3.94,-,0,0
NH Fairbrother,England,12,75,1,6,9,0,-,,9.0,-,0,0
Faisal Iqbal,Pakisthan,6,18,2,18,33,0,-,,11.0,-,0,0
Fayyaz Ahmed,UAE,2,3,3,162,121,0,-,,4.48,-,0,0
Fazl-e-Akbar,Pakisthan,3,2,2,72,48,0,-,,4.0,-,0,0
Fazle Mahmud,Bangladesh,0,2,1,18,16,0,-,,5.33,-,0,0
AM Fernando,Sri Lanka,0,1,1,12,22,0,-,,11.0,-,0,0
BOP Fernando,Sri Lanka,0,6,1,12,16,0,-,,8.0,-,0,0
ADS Fletcher,West Indies,8,25,3,28,26,0,-,,5.57,-,0,0
A Flower,Zimbabwe,11,213,2,30,23,0,-,,4.6,-,0,0
DR Flynn,New Zealand,4,20,3,24,25,0,-,,6.25,-,0,0
CR Foggo,Bermuda,0,4,1,1,2,0,-,,12.0,-,0,0
PJ Franks,England,0,1,1,54,48,0,-,,5.33,-,0,0
Frasat Ali,Kenya,0,3,3,144,107,0,-,,4.45,-,0,0
G Gambhir,India,10,147,1,6,13,0,-,,13.0,-,0,0
D Ganga,West Indies,7,35,1,1,4,0,-,,24.0,-,0,0
SP Gauchan,NEPAL,0,1,1,24,15,0,-,,3.75,-,0,0
TG Gordon,CAN,0,5,2,15,25,0,-,,10.0,-,0,0
DI Gower,England,13,114,2,5,14,0,-,,16.8,-,0,0
MJ Greatbatch,New Zealand,8,84,1,6,5,0,-,,5.0,-,0,0
FRMD Gunatilleke,Sri Lanka,0,1,1,54,34,0,-,,3.77,-,0,0
Gurkeerat Singh,India,0,3,3,60,68,0,-,,6.8,-,0,0
Hannan Sarkar,Bangladesh,2,20,1,3,13,0,-,,26.0,-,0,0
Hashmatullah Shahidi,Afganisthan,6,39,2,18,25,0,-,,8.33,-,0,0
ML Hayden,Australia,15,161,1,6,18,0,-,,18.0,-,0,0
RL Hayes,New Zealand,0,1,1,42,31,0,-,,4.42,-,0,0
DL Haynes,West Indies,16,238,1,30,24,0,-,,4.8,-,0,0
C Hemraj,West Indies,0,6,1,7,9,0,-,,7.71,-,0,0
VR Hogg,Zimbabwe,0,2,2,90,49,0,-,,3.26,-,0,0
DAW Hollis,Bermuda,0,1,1,42,43,0,-,,6.14,-,0,0
AC Hudson,South Africa,6,89,1,6,3,0,-,,3.0,-,0,0
KJ Hughes,Australia,8,97,1,1,4,0,-,,24.0,-,0,0
Hussain Talat,Pakisthan,0,1,1,12,16,0,-,,8.0,-,0,0
EH Hutchinson,South Africa,0,4,3,78,82,0,-,,6.3,-,0,0
N Ifill,CAN,3,4,3,72,88,0,-,,7.33,-,0,0
CA Ingram,South Africa,3,31,1,6,17,0,-,,17.0,-,0,0
Irfan Fazil,Pakisthan,0,1,1,36,46,0,-,,7.66,-,0,0
Irfan Sajid,UAE,0,1,1,30,23,0,-,,4.6,-,0,0
Ishtiaq Muhammad,HKG,0,1,1,18,24,0,-,,8.0,-,0,0
SS Iyer,India,2,12,2,12,15,0,-,,7.5,-,0,0
Jahangir Alam Talukdar,Bangladesh,0,2,2,42,36,0,-,,5.14,-,0,0
Jamaluddin Ahmed,Bangladesh,0,1,1,24,28,0,-,,7.0,-,0,0
JA Jameson,England,2,3,1,12,3,0,-,,1.5,-,0,0
WS Jayantha,Sri Lanka,0,17,6,55,46,0,-,,5.01,-,0,0
NGRP Jayasuriya,Sri Lanka,0,2,2,96,95,0,-,,5.93,-,0,0
TJ Jenner,Australia,0,1,1,64,28,0,-,,2.62,-,0,0
Junaid Siddique,Bangladesh,4,54,2,12,13,0,-,,6.5,-,0,0
Kaleemullah,OMAN,0,3,3,90,84,0,-,,5.6,-,0,0
SMS Kaluperuma,Sri Lanka,0,2,1,6,3,0,-,,3.0,-,0,0
AL Kandappah,CAN,0,2,1,1,4,0,-,,24.0,-,0,0
Karim Janat,Afganisthan,0,1,1,24,31,0,-,,7.75,-,0,0
FDM Karunaratne,Sri Lanka,8,28,2,16,18,0,-,,6.75,-,0,0
S Kaul,India,0,3,3,162,179,0,-,,6.62,-,0,0
PHT Kaushal,Sri Lanka,0,1,1,36,25,0,-,,4.16,-,0,0
JC Kent,South Africa,0,2,2,48,57,0,-,,7.12,-,0,0
AN Kervezee,NL,6,39,2,24,34,0,-,,8.5,-,0,0
S Keshvani,CAN,0,5,2,48,48,0,-,,6.0,-,0,0
G Kirsten,South Africa,10,185,3,30,23,0,-,,4.6,-,0,0
CKB Kulasekara,Sri Lanka,1,4,4,78,80,0,-,,6.15,-,0,0
AJ Lamb,England,10,122,1,6,3,0,-,,3.0,-,0,0
CB Lambert,West Indies,14,12,2,72,74,0,-,,6.16,-,0,0
JPR Lamsam,HKG,4,2,2,36,47,0,-,,7.83,-,0,0
W Larkins,England,12,25,2,15,22,0,-,,8.8,-,0,0
VVS Laxman,India,8,86,4,42,40,0,-,,5.71,-,0,0
AL Logie,West Indies,12,158,4,24,18,0,-,,4.5,-,0,0
CH Lonsdale,Bermuda,0,1,1,12,19,0,-,,9.5,-,0,0
AGR Loudon,England,0,1,1,36,36,0,-,,6.0,-,0,0
AJ Mackay,Zimbabwe,0,3,3,132,137,0,-,,6.22,-,0,0
ND McKenzie,South Africa,9,64,5,46,27,0,-,,3.52,-,0,0
RS Madugalle,Sri Lanka,9,63,1,4,1,0,-,,1.5,-,0,0
Mafizur Rahman,Bangladesh,0,4,4,66,73,0,-,,6.63,-,0,0
RS Mahanama,Sri Lanka,13,213,2,2,7,0,-,,21.0,-,0,0
GI Maiden,SCOT,1,7,1,48,38,0,-,,4.75,-,0,0
GT Main,SCOT,0,1,1,30,30,0,-,,6.0,-,0,0
AO Malhotra,India,4,20,1,6,0,0,-,,0.0,-,0,0
Mansoor Rana,Pakisthan,0,2,1,6,7,0,-,,7.0,-,0,0
Maqsood Rana,Pakisthan,0,1,1,12,11,0,-,,5.5,-,0,0
I Maraj,CAN,0,6,1,27,22,0,-,,4.88,-,0,0
GR Marsh,Australia,6,117,1,6,4,0,-,,4.0,-,0,0
XM Marshall,West Indies,14,33,2,9,6,0,-,,4.0,-,0,0
PS Masvaure,Zimbabwe,0,2,1,18,19,0,-,,6.33,-,0,0
Mazharul Haque,Bangladesh,0,1,1,4,4,0,-,,6.0,-,0,0
Mazhar Hussain,UAE,2,7,2,48,60,0,-,,7.5,-,0,0
GJ McCarter,Ireland,0,1,1,48,38,0,-,,4.75,-,0,0
Mehrab Hossain,Bangladesh,5,18,3,30,42,0,-,,8.4,-,0,0
MA Meman,Zimbabwe,0,1,1,41,34,0,-,,4.97,-,0,0
BKG Mendis,Sri Lanka,3,73,2,20,28,0,-,,8.4,-,0,0
Misbah-ul-Haq,Pakisthan,13,162,1,24,30,0,-,,7.5,-,0,0
HS Modi,KENYA,10,63,4,19,27,0,-,,8.52,-,0,0
Mohammad Boota,UAE,1,9,1,12,10,0,-,,5.0,-,0,0
Mohammad Nadeem,OMAN,0,4,1,18,23,0,-,,7.66,-,0,0
JN Mohammed,West Indies,7,28,8,146,131,0,-,,5.38,-,0,0
Mohammed Siraj,India,0,1,1,60,76,0,-,,7.6,-,0,0
PJK Mooney,Ireland,1,4,4,87,100,0,-,,6.89,-,0,0
RS Morton,West Indies,8,56,1,6,2,0,-,,2.0,-,0,0
M Mulla,CAN,0,1,1,60,64,0,-,,6.4,-,0,0
CT Mumba,Zimbabwe,1,2,2,62,67,0,-,,6.48,-,0,0
Munir Dar,HKG,0,2,2,108,89,0,-,,4.94,-,0,0
TK Musakanda,Zimbabwe,2,15,1,12,11,0,-,,5.5,-,0,0
Mushtaq Mohammad,Pakisthan,5,10,2,42,23,0,-,,3.28,-,0,0
Nadeem Khan,Pakisthan,2,2,2,96,81,0,-,,5.06,-,0,0
Naeem Ahmed,Pakisthan,0,1,1,60,43,0,-,,4.3,-,0,0
Naeem Ashraf,Pakisthan,0,2,2,42,52,0,-,,7.42,-,0,0
Najaf Shah,Pakisthan,0,1,1,60,59,0,-,,5.9,-,0,0
Najibullah Zadran,Afganisthan,7,67,2,30,30,0,-,,6.0,-,0,0
Nasir Jamal,Afganisthan,4,16,1,6,7,0,-,,7.0,-,0,0
Naved Latif,Pakisthan,2,11,3,48,51,0,-,,6.37,-,0,0
AM Nayar,India,0,3,1,18,17,0,-,,5.66,-,0,0
MJ North,Australia,0,2,1,18,16,0,-,,5.33,-,0,0
FN Otieno,KENYA,0,4,1,6,2,0,-,,2.0,-,0,0
KO Otieno,KENYA,13,90,1,6,5,0,-,,5.0,-,0,0
C Overton,England,0,1,1,42,55,0,-,,7.85,-,0,0
MB Owens,New Zealand,0,1,1,48,37,0,-,,4.62,-,0,0
M Panchal,NL,0,1,1,30,10,0,-,,2.0,-,0,0
GK Pandey,India,0,2,2,78,60,0,-,,4.61,-,0,0
Pankaj Singh,India,0,1,1,42,45,0,-,,6.42,-,0,0
NT Pascal,West Indies,0,1,1,24,29,0,-,,7.25,-,0,0
SP Pasqual,Sri Lanka,0,2,1,28,20,0,-,,4.28,-,0,0
JM Patel,CAN,0,3,2,91,47,0,-,,3.09,-,0,0
KA Patel,KENYA,0,2,2,30,34,0,-,,6.8,-,0,0
RGM Patel,India,0,1,1,60,58,0,-,,5.8,-,0,0
AK Perera,Sri Lanka,6,6,3,36,33,0,-,,5.5,-,0,0
KG Perera,Sri Lanka,0,1,1,12,15,0,-,,7.5,-,0,0
AN Petersen,South Africa,7,21,1,6,7,0,-,,7.0,-,0,0
K Pierre,West Indies,0,2,2,96,108,0,-,,6.75,-,0,0
ADJ Pitcher,Bermuda,0,3,3,79,80,0,-,,6.07,-,0,0
OL Pitcher,Bermuda,0,5,1,15,25,0,-,,10.0,-,0,0
PI Pocock,England,0,1,1,60,20,0,-,,2.0,-,0,0
AG Prince,South Africa,5,52,1,12,3,0,-,,1.5,-,0,0
DJ Pringle,Kenya,0,2,2,90,55,0,-,,3.66,-,0,0
Y Punja,UAE,0,1,1,36,49,0,-,,8.16,-,0,0
M Pushpakumara,Sri Lanka,1,3,1,30,21,0,-,,4.2,-,0,0
Raees Ahmadzai,Afganisthan,1,5,1,24,16,0,-,,4.0,-,0,0
LN Rajbanshi,NEPAL,0,3,1,42,33,0,-,,4.71,-,0,0
LS Rajput,India,2,4,2,42,42,0,-,,6.0,-,0,0
Rameez Shahzad,UAE,2,15,1,12,16,0,-,,8.0,-,0,0
Rameez Raja,Pakisthan,12,198,1,6,10,0,-,,10.0,-,0,0
Raqibul Hasan,Bangladesh,0,2,1,1,4,0,-,,24.0,-,0,0
Rashid Zia,South Africa,0,2,2,59,69,0,-,,7.01,-,0,0
D Ravu,Papua New Guinea,2,8,7,246,230,0,-,,5.6,-,0,0
JN Rhodes,South Africa,11,245,2,14,4,0,-,,1.71,-,0,0
EB Ringera,KENYA,0,1,1,60,28,0,-,,2.8,-,0,0
CP Rizwan,UAE,0,7,1,4,10,0,-,,15.0,-,0,0
Rizwan Ahmed,Pakisthan,0,1,1,24,26,0,-,,6.5,-,0,0
SJ Roberts,New Zealand,0,2,2,42,47,0,-,,6.71,-,0,0
JA Rudolph,South Africa,3,45,1,24,26,0,-,,6.5,-,0,0
Saad Nasim,Pakisthan,0,3,2,36,46,0,-,,7.66,-,0,0
Saeed-al-Saffar,UAE,0,1,1,18,25,0,-,,8.33,-,0,0
Saleem Elahi,Pakisthan,9,48,1,6,10,0,-,,10.0,-,0,0
Salman Butt,Pakisthan,6,78,6,69,90,0,-,,7.82,-,0,0
Salman Farooq,UAE,0,1,1,36,23,0,-,,3.83,-,0,0
MAR Samarasekera,Sri Lanka,11,39,11,338,291,0,-,,5.16,-,0,0
Samiullah Khan,Pakisthan,0,2,2,120,115,0,-,,5.75,-,0,0
Samiur Rahman,Bangladesh,0,2,2,60,30,0,-,,3.0,-,0,0
Sami Faridi,CAN,0,3,3,60,63,0,-,,6.3,-,0,0
Sarfaraz Ahmed,Pakisthan,12,116,1,12,15,0,-,,7.5,-,0,0
GR Sealy,CAN,0,3,1,36,21,0,-,,3.5,-,0,0
RD Shah,KENYA,9,56,4,60,72,0,-,,7.2,-,0,0
A Shamshudeen,CAN,0,1,1,18,24,0,-,,8.0,-,0,0
Shamsur Rahman,Bangladesh,1,10,1,6,13,0,-,,13.0,-,0,0
Shariful Haque,Bangladesh,0,1,1,18,21,0,-,,7.0,-,0,0
KV Sharma,India,0,2,2,114,125,0,-,,6.57,-,0,0
S Shivnarine,West Indies,0,1,1,18,16,0,-,,5.33,-,0,0
DJM Short,Australia,0,4,3,42,59,0,-,,8.42,-,0,0
Shuvagata Hom,Bangladesh,0,4,1,12,9,0,-,,4.5,-,0,0
NS Sidhu,India,11,136,2,4,3,0,-,,4.5,-,0,0
EHSN Silva,UAE,0,1,1,42,33,0,-,,4.71,-,0,0
KJ Silva,Sri Lanka,0,1,1,48,55,0,-,,6.87,-,0,0
RW Sims,Zimbabwe,1,3,3,132,127,0,-,,5.77,-,0,0
VRV Singh,India,0,2,2,72,105,0,-,,8.75,-,0,0
Skhawat Ali,HKG,6,4,1,48,68,0,-,,8.5,-,0,0
MJ Slater,Australia,4,42,2,12,11,0,-,,5.5,-,0,0
DS Smith,West Indies,10,47,2,17,17,0,-,,6.0,-,0,0
M Smith,Bermuda,0,1,1,12,14,0,-,,7.0,-,0,0
SB Smith,Australia,2,28,2,7,5,0,-,,4.28,-,0,0
Sohail Fazal,Pakisthan,0,2,1,6,4,0,-,,4.0,-,0,0
CM Spearman,New Zealand,6,51,1,3,6,0,-,,12.0,-,0,0
IM Stanger,SCOT,7,5,2,54,56,0,-,,6.22,-,0,0
MP Stead,CAN,0,2,2,29,24,0,-,,4.96,-,0,0
DS Steele,England,0,1,1,6,9,0,-,,9.0,-,0,0
AJ Strauss,England,8,127,1,6,3,0,-,,3.0,-,0,0
Sultan Ahmed,UAE,0,2,2,72,58,0,-,,4.83,-,0,0
Tamim Iqbal,Bangladesh,12,204,2,6,13,0,-,,13.0,-,0,0
Tanbir Hayder,Bangladesh,0,2,2,60,67,0,-,,6.7,-,0,0
CJ Tavare,England,4,29,1,12,3,0,-,,1.5,-,0,0
JP Taylor,England,0,1,1,18,20,0,-,,6.66,-,0,0
LB Taylor,England,0,2,2,84,47,0,-,,3.35,-,0,0
LRPL Taylor,New Zealand,13,228,4,42,35,0,-,,5.0,-,0,0
EP Thompson,New Zealand,0,1,1,24,42,0,-,,10.5,-,0,0
LO Tikolo,KENYA,0,3,3,48,55,0,-,,6.87,-,0,0
GS Trimble,Australia,0,2,1,24,32,0,-,,8.0,-,0,0
GM Turner,New Zealand,10,41,1,6,0,0,-,,0.0,-,0,0
Umar Amin,Pakisthan,8,16,3,42,24,0,-,,3.42,-,0,0
TP Ura,Papua New Guinea,5,26,1,6,12,0,-,,12.0,-,0,0
Usman Mushtaq,UAE,0,1,1,12,9,0,-,,4.5,-,0,0
RV Uthappa,India,9,46,1,2,0,0,-,,0.0,-,0,0
CJPG van Zyl,South Africa,0,2,2,108,93,0,-,,5.16,-,0,0
JCB Vaughan,CAN,0,3,2,66,36,0,-,,3.27,-,0,0
DB Vengsarkar,India,15,129,1,6,4,0,-,,4.0,-,0,0
KDK Vithanage,Sri Lanka,1,6,2,12,17,0,-,,8.5,-,0,0
Wahidul Gani,Bangladesh,0,1,1,36,32,0,-,,5.33,-,0,0
Waqas Barkat,HKG,4,10,4,90,75,0,-,,5.0,-,0,0
DA Warner,Australia,10,116,1,6,8,0,-,,8.0,-,0,0
SR Waters,KENYA,3,20,1,18,14,0,-,,4.66,-,0,0
M Watkinson,England,0,1,1,54,43,0,-,,4.77,-,0,0
AP Weerakkody,Sri Lanka,0,1,1,36,41,0,-,,6.83,-,0,0
SR Welsh,CAN,2,3,3,120,147,0,-,,7.35,-,0,0
JM Wiener,Australia,1,7,2,24,34,0,-,,8.5,-,0,0
CB Wishart,Zimbabwe,9,90,1,12,12,0,-,,6.0,-,0,0
WA Wisneski,New Zealand,0,3,3,114,123,0,-,,6.47,-,0,0
GH Worker,New Zealand,3,10,1,6,5,0,-,,5.0,-,0,0
JG Wright,New Zealand,14,149,3,24,8,0,-,,2.0,-,0,0
Yasir Hameed,Pakisthan,4,56,3,18,26,0,-,,8.66,-,0,0
Zakir Hasan,Bangladesh,0,1,1,12,17,0,-,,8.5,-,0,0
Zakir Hossain,Bangladesh,0,1,1,24,18,0,-,,4.5,-,0,0
Zakiullah Zaki,Afganisthan,0,1,1,24,27,0,-,,6.75,-,0,0
C Zhuwao,Zimbabwe,10,9,2,19,21,0,-,,6.63,-,0,0
Aaron Jones,South Africa,0,9,,-,-,,-,,,-,,
Abdul Jabbar,CAN,0,2,,-,-,,-,,,-,,
Abdul Rehman,UAE,0,1,,-,-,,-,,,-,,
Abdul Shakoor,UAE,3,3,,-,-,,-,,,-,,
Abid Ali,Pakisthan,0,4,,-,-,,-,,,-,,
CJ Adams,England,2,5,,-,-,,-,,,-,,
Adnan Akmal,Pakisthan,1,5,,-,-,,-,,,-,,
Adnan Mufti,UAE,1,18,,-,-,,-,,,-,,
Afsar Zazai,Afganisthan,3,17,,-,-,,-,,,-,,
Aijaz Ali,South Africa,0,2,,-,-,,-,,,-,,
Akhtar Sarfraz,Pakisthan,1,4,,-,-,,-,,,-,,
Akshay Homraj,South Africa,0,4,,-,-,,-,,,-,,
Alawi Shukri,UAE,0,1,,-,-,,-,,,-,,
RP Alexander,South Africa,0,2,,-,-,,-,,,-,,
MJD Allingham,SCOT,0,3,,-,-,,-,,,-,,
Al Sahariar,Bangladesh,4,29,,-,-,,-,,,-,,
S Amarnath,India,0,3,,-,-,,-,,,-,,
SW Ambris,West Indies,2,9,,-,-,,-,,,-,,
TR Ambrose,England,0,5,,-,-,,-,,,-,,
DL Amiss,England,5,18,,-,-,,-,,,-,,
Amjad Ali,UAE,7,17,,-,-,,-,,,-,,
HM Amla,South Africa,11,181,,-,-,,-,,,-,,
