Ameer Saiyed,Botsw,0,4,3,4.0,0,44,0,-,,11.0,-,0,0
Ammad Uddin,BAH,0,4,1,0.1,0,1,0,-,,6.0,-,0,0
Anasim Khan,BAH,0,4,4,14.0,0,119,0,-,,8.5,-,0,0
J Anderson,Ireland,0,4,1,1.0,0,13,0,-,,13.0,-,0,0
DK Anefie,Ghana,0,4,4,12.0,0,72,0,-,,6.0,-,0,0
Anowarul Islam,THAI,0,4,2,3.0,0,25,0,-,,8.33,-,0,0
Ansar Iqbal,NOR,0,4,1,2.0,0,13,0,-,,6.5,-,0,0
Aqib Iqbal,Aut,0,5,4,13.0,0,84,0,-,,6.46,-,0,0
Arsalan Qadir,CAN,0,1,1,1.0,0,12,0,-,,12.0,-,0,0
U Aryaman Sunil,SGP,0,2,2,3.0,0,28,0,-,,9.33,-,0,0
Asad Ali,Pakisthan,0,2,2,4.0,0,33,0,-,,8.25,-,0,0
A Ashokan,CZK-R,0,2,1,2.0,0,16,0,-,,8.0,-,0,0
Atif Ali Khan,UAE,0,1,1,4.0,0,43,0,-,,10.75,-,0,0
Avi Dixit,SGP,0,1,1,1.0,0,15,0,-,,15.0,-,0,0
P Awana,India,0,2,2,6.0,0,71,0,-,,11.83,-,0,0
KS Bagabena,Ghana,0,4,4,4.5,0,56,0,-,,11.58,-,0,0
KMC Bandara,Sri Lanka,0,1,1,1.0,0,11,0,-,,11.0,-,0,0
GEF Barnett,CAN,2,5,1,1.0,0,11,0,-,,11.0,-,0,0
GJ Batty,England,0,1,1,3.0,0,17,0,-,,5.66,-,0,0
DE Bernard,West Indies,0,1,1,4.0,0,17,0,-,,4.25,-,0,0
P Bharat Patel,PNM,0,2,2,5.0,0,40,0,-,,8.0,-,0,0
Meet Bhavsar,KUW,0,9,1,1.0,0,11,0,-,,11.0,-,0,0
RL Bhudia,KENYA,0,3,3,7.2,0,78,0,-,,10.63,-,0,0
KK Bishnoi,"",0,3,2,3.0,0,27,0,-,,9.0,-,0,0
NE Bonner,West Indies,1,2,1,2.0,0,18,0,-,,9.0,-,0,0
IDR Bradshaw,West Indies,0,1,1,4.0,0,22,0,-,,5.5,-,0,0
DR Brown,SCOT,0,2,1,4.0,0,44,0,-,,11.0,-,0,0
DK Butler,West Indies,0,1,1,3.0,0,22,0,-,,7.33,-,0,0
J Butler,GUE,0,9,1,1.0,0,15,0,-,,15.0,-,0,0
JD Campbell,West Indies,0,2,1,1.0,0,1,0,-,,1.0,-,0,0
J Cutinho,CRC,0,3,1,0.5,0,7,0,-,,8.4,-,0,0
DAP Darrell,Bermuda,0,11,1,2.0,0,14,0,-,,7.0,-,0,0
BFW de Leede,NL,1,8,2,2.0,0,27,0,-,,13.5,-,0,0
N Deonarine,West Indies,3,8,4,9.0,0,87,0,-,,9.66,-,0,0
PC de Silva,Sri Lanka,0,2,2,2.0,0,30,0,-,,15.0,-,0,0
ST de Silva,Sri Lanka,0,3,1,1.0,0,10,0,-,,10.0,-,0,0
BJ Diamanti,New Zealand,0,1,1,2.0,0,19,0,-,,9.5,-,0,0
A Djorovic,Serb,0,2,2,6.0,1,32,0,-,,5.33,-,0,0
B Dugic,Serb,0,2,2,2.3,0,22,0,-,,8.8,-,0,0
F du Plessis,South Africa,7,44,2,1.2,0,3,0,-,,2.25,-,0,0
AB Dursak,TKY,0,4,3,8.4,0,134,0,-,,15.46,-,0,0
PS Eaglestone,Ireland,0,1,1,2.0,0,16,0,-,,8.0,-,0,0
Fahad Tariq,UAE,0,6,2,3.0,0,26,0,-,,8.66,-,0,0
Fakhar Zaman,Pakisthan,2,34,1,1.0,0,12,0,-,,12.0,-,0,0
Fazal Niazai,Afganisthan,0,1,1,1.0,0,13,0,-,,13.0,-,0,0
MVT Fernando,Sri Lanka,0,1,1,2.0,0,16,0,-,,8.0,-,0,0
AJ Finch,Australia,8,58,2,2.0,0,27,0,-,,13.5,-,0,0
JA Fitzgerald,GIBR,0,4,1,2.0,0,22,0,-,,11.0,-,0,0
DR Flynn,New Zealand,4,5,1,1.0,0,7,0,-,,7.0,-,0,0
GF Gomes,Moz,0,7,1,2.0,0,16,0,-,,8.0,-,0,0
MJ Guptill,New Zealand,10,83,1,1.0,0,11,0,-,,11.0,-,0,0
Hamza Dar,ESP,0,1,1,2.0,0,22,0,-,,11.0,-,0,0
Hasheem Shahzad,MALTA,0,2,1,4.0,0,32,0,-,,8.0,-,0,0
RJ Hatchman,GIBR,0,1,1,4.0,0,33,0,-,,8.25,-,0,0
T Henderson,South Africa,0,1,1,4.0,0,31,0,-,,7.75,-,0,0
H Hiri,Papua New Guinea,3,5,1,1.0,0,5,0,-,,5.0,-,0,0
KC Hodsoll,Bermuda,0,1,1,1.0,0,8,0,-,,8.0,-,0,0
MEK Hussey,Australia,7,38,1,1.0,0,5,0,-,,5.0,-,0,0
EH Hutchinson,South Africa,0,2,1,3.0,0,20,0,-,,6.66,-,0,0
Ibrahim Khan,Saudi,0,1,1,2.0,0,17,0,-,,8.5,-,0,0
Ibrahim Nashath,Mald,0,3,2,4.0,0,48,0,-,,12.0,-,0,0
Iftikhar Ahmed,Pakisthan,3,6,1,1.0,0,7,0,-,,7.0,-,0,0
Imran Khan,PORT,0,4,1,2.0,0,13,0,-,,6.5,-,0,0
B Ivanov,"",0,3,1,2.0,0,36,0,-,,18.0,-,0,0
Jagjit Singh,Peru,0,4,1,1.0,0,10,0,-,,10.0,-,0,0
NA Janes,THAI,0,2,1,1.0,0,12,0,-,,12.0,-,0,0
T Jamtsho,BHU,0,2,2,4.1,0,48,0,-,,11.52,-,0,0
Jatinder Singh,OMAN,4,25,1,2.0,0,17,0,-,,8.5,-,0,0
Javed Maroofkhail,NOR,0,2,1,2.0,0,22,0,-,,11.0,-,0,0
DPMD Jayawardene,Sri Lanka,8,55,1,1.0,0,8,0,-,,8.0,-,0,0
P Jayeshbhai Patel,PNM,0,2,1,2.0,0,21,0,-,,10.5,-,0,0
Jay Odedra,OMAN,0,3,3,7.0,0,74,0,-,,10.57,-,0,0
NG Jones,Ireland,2,5,2,2.0,0,14,0,-,,7.0,-,0,0
Kamran Khan,QAT,0,14,2,4.1,0,48,0,-,,11.52,-,0,0
TP Kamungozi,Zimbabwe,0,1,1,2.0,0,17,0,-,,8.5,-,0,0
G Kansonkho,West Indies,0,6,1,1.0,0,15,0,-,,15.0,-,0,0
S Kansoy,TKY,0,4,1,1.0,0,14,0,-,,14.0,-,0,0
M Kartik,India,0,1,1,4.0,0,27,0,-,,6.75,-,0,0
Karweng NG,PHI,0,4,3,9.0,0,81,0,-,,9.0,-,0,0
JM Kemp,South Africa,2,8,1,1.0,0,5,0,-,,5.0,-,0,0
GE Kidd,Ireland,0,1,1,3.0,0,32,0,-,,10.66,-,0,0
RJ Kirtley,England,0,1,1,1.0,0,17,0,-,,17.0,-,0,0
GJP Kruger,South Africa,0,1,1,4.0,0,29,0,-,,7.25,-,0,0
JS Kundi,KENYA,0,6,2,2.0,0,15,0,-,,7.5,-,0,0
Kushal Malla,NEPAL,0,3,2,4.0,0,38,0,-,,9.5,-,0,0
A Lagos,"",0,1,1,2.0,0,13,0,-,,6.5,-,0,0
RDM Leverock,Bermuda,0,2,2,5.0,0,27,0,-,,5.4,-,0,0
RN Lewis,West Indies,0,1,1,1.0,0,9,0,-,,9.0,-,0,0
I Lisboa,Chile,0,1,1,2.0,0,17,0,-,,8.5,-,0,0
AM McCarthy,West Indies,0,1,1,2.0,0,12,0,-,,6.0,-,0,0
LD Madushanka,Sri Lanka,0,2,1,4.0,0,36,0,-,,9.0,-,0,0
Mahedi Hasan,Bangladesh,0,1,1,2.0,0,25,0,-,,12.5,-,0,0
C Mahoney,Peru,0,3,1,1.0,0,10,0,-,,10.0,-,0,0
BF Mailata,Samoa,0,4,2,2.0,0,24,0,-,,12.0,-,0,0
D Manani,ROM,0,2,2,4.0,0,27,0,-,,6.75,-,0,0
M Markande,India,0,1,1,4.0,0,31,0,-,,7.75,-,0,0
D Marks,MALTA,0,2,2,7.0,0,54,0,-,,7.71,-,0,0
S Matsikenyeri,Zimbabwe,6,10,3,2.4,0,23,0,-,,8.62,-,0,0
GJ McCarter,Ireland,0,3,2,5.0,0,50,0,-,,10.0,-,0,0
A Mehmood,HKG,0,2,1,1.0,0,12,0,-,,12.0,-,0,0
Mehrab Hossain jnr,Bangladesh,1,2,1,2.5,0,20,0,-,,7.05,-,0,0
D Mejia,CRC,0,3,2,4.0,0,23,0,-,,5.75,-,0,0
PHKD Mendis,Sri Lanka,1,4,3,5.0,0,48,0,-,,9.6,-,0,0
KO Meth,Zimbabwe,0,2,2,7.0,0,64,0,-,,9.14,-,0,0
AJ Michael,Samoa,0,4,1,2.0,0,18,0,-,,9.0,-,0,0
Mihusan Hamid,Mald,0,1,1,3.0,0,29,0,-,,9.66,-,0,0
Mohamed Arief,MAL,0,5,2,2.0,0,19,0,-,,9.5,-,0,0
Mohammad Tauqir,UAE,0,3,3,7.0,1,55,0,-,,7.85,-,0,0
JN Mohammed,West Indies,1,9,2,2.0,0,13,0,-,,6.5,-,0,0
Mohammed Asghar,KUW,0,4,2,4.0,0,28,0,-,,7.0,-,0,0
Mohammed Qasim,UAE,1,3,1,1.0,0,8,0,-,,8.0,-,0,0
HJC Mol,NL,0,4,1,1.3,0,12,0,-,,8.0,-,0,0
Mominul Haque,Bangladesh,2,6,2,3.0,0,32,0,-,,10.66,-,0,0
JWN Moses,Botsw,0,3,2,8.0,0,46,0,-,,5.75,-,0,0
Muhammad Asjed,ESP,0,2,1,1.0,0,9,0,-,,9.0,-,0,0
Muhammad Musa,Pakisthan,0,1,1,3.5,0,39,0,-,,10.17,-,0,0
Muhammad Naeem,Saudi,0,5,1,1.0,0,13,0,-,,13.0,-,0,0
Muhammed Shanil,UAE,0,1,1,4.0,0,49,0,-,,12.25,-,0,0
RG Mukasa,UGA,0,4,2,7.0,0,40,0,-,,5.71,-,0,0
Muktar Ali,Bangladesh,0,1,1,2.0,0,17,0,-,,8.5,-,0,0
FF Mulivai,Samoa,0,4,1,0.1,0,6,0,-,,36.0,-,0,0
T Munyonga,Zimbabwe,0,5,1,1.0,0,3,0,-,,3.0,-,0,0
Musawar Shah,QAT,0,2,2,3.0,0,32,0,-,,10.66,-,0,0
S Nadigotla,ROM,0,2,1,2.0,0,10,0,-,,5.0,-,0,0
Nanda Kumar,CRC,0,3,1,1.0,0,10,0,-,,10.0,-,0,0
M Nandela,Mex,0,2,1,1.0,0,13,0,-,,13.0,-,0,0
N Nankov,"",0,3,1,1.0,0,15,0,-,,15.0,-,0,0
A Nao,Papua New Guinea,0,2,2,5.0,0,49,0,-,,9.8,-,0,0
Nasir Aziz,UAE,0,1,1,4.0,0,21,0,-,,5.25,-,0,0
A Natubhai Ahir,PNM,0,3,3,6.0,0,49,0,-,,8.16,-,0,0
Nawaf Ahmed,KUW,0,1,1,2.0,0,16,0,-,,8.0,-,0,0
R Nehonde,Botsw,0,7,5,13.0,0,113,0,-,,8.69,-,0,0
S Nerandzic,Serb,0,2,1,2.0,0,26,0,-,,13.0,-,0,0
K Nestor,GIBR,0,4,2,6.2,0,54,0,-,,8.52,-,0,0
A Nortje,South Africa,0,1,1,3.0,0,27,0,-,,9.0,-,0,0
J Nyumbu,Zimbabwe,0,2,2,6.0,0,76,0,-,,12.66,-,0,0
R Olipa,UGA,0,2,1,1.0,0,8,0,-,,8.0,-,0,0
Omar Hayat,DEN,0,2,1,1.0,0,11,0,-,,11.0,-,0,0
A Orfila,GIBR,0,1,1,1.0,0,7,0,-,,7.0,-,0,0
A Patel,West Indies,0,2,1,1.0,0,19,0,-,,19.0,-,0,0
C Pengkumta,THAI,0,4,4,7.0,0,58,0,-,,8.28,-,0,0
AK Perera,Sri Lanka,6,6,1,1.0,0,17,0,-,,17.0,-,0,0
PDRL Perera,Sri Lanka,0,2,2,7.0,0,77,0,-,,11.0,-,0,0
T Perera,Botsw,0,6,2,3.0,0,37,0,-,,12.33,-,0,0
S Periyalwar,ROM,0,4,1,0.1,0,4,0,-,,24.0,-,0,0
V Permaul,West Indies,0,1,1,0.3,0,8,0,-,,16.0,-,0,0
OL Pitcher,Bermuda,0,3,1,1.0,0,7,0,-,,7.0,-,0,0
C Prasad,CRC,0,3,1,2.0,0,12,0,-,,6.0,-,0,0
KTGD Prasad,Sri Lanka,0,1,1,3.0,0,37,0,-,,12.33,-,0,0
EC Rainsford,Zimbabwe,0,2,2,6.0,0,67,0,-,,11.16,-,0,0
Rashid Khan,NEPAL,0,1,1,4.0,0,19,0,-,,4.75,-,0,0
Robiul Islam,Bangladesh,0,1,1,1.0,0,13,0,-,,13.0,-,0,0
R Rohan,SGP,0,10,1,1.0,0,7,0,-,,7.0,-,0,0
GR Russ,PHI,0,3,2,3.0,0,52,0,-,,17.33,-,0,0
SE Rutherford,West Indies,1,3,1,3.0,0,28,0,-,,9.33,-,0,0
Saad Nasim,Pakisthan,0,3,1,1.0,0,12,0,-,,12.0,-,0,0
Sajedul Islam,Bangladesh,0,1,1,1.0,0,15,0,-,,15.0,-,0,0
Sakib Hasan,Serb,0,2,1,1.0,0,13,0,-,,13.0,-,0,0
Saqlain Arshad,QAT,0,2,1,1.0,0,12,0,-,,12.0,-,0,0
Saqlain Sajib,Bangladesh,0,1,1,3.3,0,40,0,-,,11.42,-,0,0
M Sarenac,Serb,0,2,1,1.0,0,12,0,-,,12.0,-,0,0
V Sehwag,India,6,19,1,1.0,0,20,0,-,,20.0,-,0,0
K Senamontree,THAI,0,2,2,2.0,0,29,0,-,,14.5,-,0,0
YSD Seneveratne,Caym,0,6,2,2.0,0,22,0,-,,11.0,-,0,0
Shabbir Ahmed,Pakisthan,0,1,1,2.0,0,19,0,-,,9.5,-,0,0
JNK Shannon,Ireland,5,8,1,1.0,0,11,0,-,,11.0,-,0,0
Shoaib Gazi Hossain,Chile,0,4,1,2.0,0,23,0,-,,11.5,-,0,0
P Silas,Botsw,0,4,1,1.0,0,21,0,-,,21.0,-,0,0
KRP Silva,South Africa,0,2,1,2.0,0,19,0,-,,9.5,-,0,0
M Simmons,Bermuda,0,2,1,2.1,0,21,0,-,,9.69,-,0,0
GC Smith,South Africa,6,33,3,4.0,0,57,0,-,,14.25,-,0,0
RAJ Smith,SCOT,0,2,2,6.5,0,66,0,-,,9.65,-,0,0
JN Snape,England,0,1,1,1.0,0,12,0,-,,12.0,-,0,0
Sohaib Maqsood,Pakisthan,3,20,1,1.0,0,12,0,-,,12.0,-,0,0
Soheel Hussain,Belg,0,1,1,1.0,0,7,0,-,,7.0,-,0,0
Sohrawordi Shuvo,Bangladesh,0,1,1,1.0,0,12,0,-,,12.0,-,0,0
S Sola,Samoa,0,4,1,1.0,0,9,0,-,,9.0,-,0,0
S Soosiyakumar,"",0,1,1,2.0,0,16,0,-,,8.0,-,0,0
TJ Stephenson,Blz,0,1,1,1.0,0,11,0,-,,11.0,-,0,0
Suresh Kumar,Peru,0,2,2,4.0,0,35,0,-,,8.75,-,0,0
T Taibu,Zimbabwe,5,17,2,4.0,0,41,0,-,,10.25,-,0,0
Tarun Sharma,Mex,0,8,1,1.0,0,14,0,-,,14.0,-,0,0
J Thinley,BHU,0,2,2,3.0,0,25,0,-,,8.33,-,0,0
S Tobgay,BHU,0,2,1,4.0,0,50,0,-,,12.5,-,0,0
T Tshose,Botsw,0,2,1,2.0,0,12,0,-,,6.0,-,0,0
TE Tucker,Bermuda,0,1,1,2.0,0,5,0,-,,2.5,-,0,0
S Tyagi,India,0,1,1,2.0,0,21,0,-,,10.5,-,0,0
HER Tyler,PHI,0,2,2,6.0,0,48,0,-,,8.0,-,0,0
E Ul Haq,NOR,0,5,1,0.1,0,4,0,-,,24.0,-,0,0
R Ulutuna,TKY,0,4,1,1.0,0,11,0,-,,11.0,-,0,0
S Vesawkar,NEPAL,5,17,1,3.0,0,25,0,-,,8.33,-,0,0
JK Vifah,Ghana,0,3,1,1.1,0,8,0,-,,6.85,-,0,0
M Vijay,India,5,9,1,2.0,0,9,0,-,,4.5,-,0,0
V Vijh,LUX,0,4,3,7.5,0,72,0,-,,9.19,-,0,0
Vimal Kumar,PHI,0,2,1,3.0,0,32,0,-,,10.66,-,0,0
MN Waller,Zimbabwe,7,32,3,5.0,0,42,0,-,,8.4,-,0,0
Waqas Ali,Belg,0,2,1,1.0,0,9,0,-,,9.0,-,0,0
Waqas Khan,HKG,3,8,1,1.0,0,12,0,-,,12.0,-,0,0
Waqas Raja,Fin,0,1,1,1.0,0,9,0,-,,9.0,-,0,0
Wasim Ali,OMAN,0,1,1,2.0,0,16,0,-,,8.0,-,0,0
JW Wilson,New Zealand,0,1,1,4.0,0,43,0,-,,10.75,-,0,0
Yasir Shah,Pakisthan,0,2,2,4.0,0,39,0,-,,9.75,-,0,0
N Yordanov,"",0,2,1,3.0,0,20,0,-,,6.66,-,0,0
Zeeshan Abbas,BAH,0,1,1,4.0,0,20,0,-,,5.0,-,0,0
Aamer Ikram,PORT,0,4,,-,-,-,,-,,,-,,
Aarif Sheikh,NEPAL,1,11,,-,-,-,,-,,,-,,
Z Abbasi,Botsw,0,1,,-,-,-,,-,,,-,,
Abbas Saad,Saudi,0,2,,-,-,-,,-,,,-,,
Abdul Rashid,Belg,0,1,,-,-,-,,-,,,-,,
Abdul Shakoor,UAE,4,6,,-,-,-,,-,,,-,,
Abdul Shakoor,ROM,0,2,,-,-,-,,-,,,-,,
Abraash Khan,CAN,0,7,,-,-,-,,-,,,-,,
Abrar Bilal,Aut,0,3,,-,-,-,,-,,,-,,
F Achelam,UGA,0,1,,-,-,-,,-,,,-,,
Abdul Hashmi,DEN,0,8,,-,-,-,,-,,,-,,
Adil Hanif,BAH,0,4,,-,-,-,,-,,,-,,
Adnan Ilyas,OMAN,1,12,,-,-,-,,-,,,-,,
Adnan Mufti,UAE,0,1,,-,-,-,,-,,,-,,
Afsar Zazai,Afganisthan,0,1,,-,-,-,,-,,,-,,
P Agnihotri,NOR,0,2,,-,-,-,,-,,,-,,
RI Ahmed,NL,0,2,,-,-,-,,-,,,-,,
Ahmed Faiz,MAL,0,10,,-,-,-,,-,,,-,,
Ahsan Abbasi,HKG,0,6,,-,-,-,,-,,,-,,
KK Ahuja,Mex,0,8,,-,-,-,,-,,,-,,
Ainool Hafizs,MAL,0,3,,-,-,-,,-,,,-,,
Ainool Haqqiem,MAL,0,4,,-,-,-,,-,,,-,,
PS Airee,NEPAL,4,11,,-,-,-,,-,,,-,,
C Akyuz,TKY,0,2,,-,-,-,,-,,,-,,
Ali Ivan,Mald,0,1,,-,-,-,,-,,,-,,
HS Alta,TKY,0,4,,-,-,-,,-,,,-,,
TR Ambrose,England,0,1,,-,-,-,,-,,,-,,
Amjad Ali,UAE,1,5,,-,-,-,,-,,,-,,
Amjad Khan,UAE,1,4,,-,-,-,,-,,,-,,
HM Amla,South Africa,9,44,,-,-,-,,-,,,-,,
Anamul Haque,Bangladesh,3,13,,-,-,-,,-,,,-,,
Anam Mollik,ITA,0,2,,-,-,-,,-,,,-,,
Anas Khan,HKG,0,1,,-,-,-,,-,,,-,,
A Anemogiannis,"",0,1,,-,-,-,,-,,,-,,
B Angeltti,Arg,0,3,,-,-,-,,-,,,-,,
Anwar Arudin,MAL,0,12,,-,-,-,,-,,,-,,
SE Aquilina,MALTA,0,4,,-,-,-,,-,,,-,,
Areeb Quadir,Fin,0,2,,-,-,-,,-,,,-,,
Z Arinaitwe,UGA,0,3,,-,-,-,,-,,,-,,
Aritra Dutta,SGP,0,8,,-,-,-,,-,,,-,,
RP Arnold,Sri Lanka,0,1,,-,-,-,,-,,,-,,
P Arora,Mex,0,2,,-,-,-,,-,,,-,,
Arsalan Arif,Aut,0,2,,-,-,-,,-,,,-,,
Arslan Ahmed,PORT,0,3,,-,-,-,,-,,,-,,
Asad Shafiq,Pakisthan,2,10,,-,-,-,,-,,,-,,
Asif Ali,Pakisthan,1,25,,-,-,-,,-,,,-,,
Aslam Mohammad,"",0,3,,-,-,-,,-,,,-,,
SK Atai,Papua New Guinea,0,2,,-,-,-,,-,,,-,,
MS Atapattu,Sri Lanka,0,2,,-,-,-,,-,,,-,,
S Ateak,Ghana,0,3,,-,-,-,,-,,,-,,
JJ Atkinson,HKG,2,13,,-,-,-,,-,,,-,,
Awais Ahmed,ESP,0,9,,-,-,-,,-,,,-,,
Awais Zia,Pakisthan,2,5,,-,-,-,,-,,,-,,
AJ Ayannaike,NGA,0,3,,-,-,-,,-,,,-,,
Azyan Farhath,Mald,0,2,,-,-,-,,-,,,-,,
F Baaleri,Ghana,0,4,,-,-,-,,-,,,-,,
SJ Baard,NAM,0,13,,-,-,-,,-,,,-,,
Babar Azam,Pakisthan,3,36,,-,-,-,,-,,,-,,
Babar Hayat,HKG,3,24,,-,-,-,,-,,,-,,
S Badrinath,India,0,1,,-,-,-,,-,,,-,,
A Bagai,CAN,5,9,,-,-,-,,-,,,-,,
GJ Bailey,Australia,5,30,,-,-,-,,-,,,-,,
JM Bairstow,England,8,34,,-,-,-,,-,,,-,,
R Bakum,Ghana,0,4,,-,-,-,,-,,,-,,
V Balakrishnan,Botsw,0,3,,-,-,-,,-,,,-,,
A Balbirnie,Ireland,4,37,,-,-,-,,-,,,-,,
CT Bancroft,Australia,0,1,,-,-,-,,-,,,-,,
B Banerjee,Mex,0,6,,-,-,-,,-,,,-,,
T Banton,England,0,3,,-,-,-,,-,,,-,,
AB Barath,West Indies,1,2,,-,-,-,,-,,,-,,
J Barker,LUX,0,4,,-,-,-,,-,,,-,,
LJ Barker,GUE,0,9,,-,-,-,,-,,,-,,
TC Barker,LUX,0,4,,-,-,-,,-,,,-,,
P Baron,Arg,0,5,,-,-,-,,-,,,-,,
MC Bascombe,West Indies,0,1,,-,-,-,,-,,,-,,
O Bascome,Bermuda,0,11,,-,-,-,,-,,,-,,
OO Bascome,Bermuda,11,3,,-,-,-,,-,,,-,,
TC Bastiampillai,CAN,0,2,,-,-,-,,-,,,-,,
D Bau,Papua New Guinea,0,1,,-,-,-,,-,,,-,,
CS Baugh,West Indies,4,3,,-,-,-,,-,,,-,,
T Bavuma,South Africa,0,2,,-,-,-,,-,,,-,,
IR Bell,England,8,8,,-,-,-,,-,,,-,,
A Bhagwat,HKG,0,4,,-,-,-,,-,,,-,,
B Bhandari,NEPAL,5,27,,-,-,-,,-,,,-,,
M Bhanuka,Sri Lanka,0,2,,-,-,-,,-,,,-,,
TS Bharaj,DEN,0,9,,-,-,-,,-,,,-,,
RA Bhatti,CAN,0,4,,-,-,-,,-,,,-,,
MP Biddappa,PHI,0,4,,-,-,-,,-,,,-,,
Bilal Ahmed,Serb,0,1,,-,-,-,,-,,,-,,
Bilal Tahir,KUW,0,4,,-,-,-,,-,,,-,,
IS Billcliff,CAN,0,2,,-,-,-,,-,,,-,,
SW Billings,England,4,26,,-,-,-,,-,,,-,,
K Birkenstock,NAM,0,4,,-,-,-,,-,,,-,,
TR Birt,Australia,2,4,,-,-,-,,-,,,-,,
C Bisson,JER,0,14,,-,-,-,,-,,,-,,
AM Blignaut,Zimbabwe,0,1,,-,-,-,,-,,,-,,
TA Blundell,New Zealand,1,3,,-,-,-,,-,,,-,,
GH Bodi,South Africa,0,1,,-,-,-,,-,,,-,,
LE Bosman,South Africa,4,14,,-,-,-,,-,,,-,,
MV Boucher,South Africa,5,25,,-,-,-,,-,,,-,,
DM Bravo,West Indies,9,20,,-,-,-,,-,,,-,,
JP Bray,Ireland,0,2,,-,-,-,,-,,,-,,
NT Broom,New Zealand,8,11,,-,-,-,,-,,,-,,
DG Brownlie,New Zealand,4,5,,-,-,-,,-,,,-,,
TC Bruce,New Zealand,2,15,,-,-,-,,-,,,-,,
NB Budayair,NEPAL,0,4,,-,-,-,,-,,,-,,
DE Budge,SCOT,0,6,,-,-,-,,-,,,-,,
A Bulow,DEN,0,2,,-,-,-,,-,,,-,,
JC Buttler,England,7,66,,-,-,-,,-,,,-,,
AF Buurman,NL,0,4,,-,-,-,,-,,,-,,
S Byrne,MALTA,0,2,,-,-,-,,-,,,-,,
G Caisley,"",0,4,,-,-,-,,-,,,-,,
MA Carberry,England,0,1,,-,-,-,,-,,,-,,
AT Carey,Australia,1,25,,-,-,-,,-,,,-,,
C Carter,HKG,2,10,,-,-,-,,-,,,-,,
T Caruana,GIBR,0,2,,-,-,-,,-,,,-,,
D Cato,Caym,0,3,,-,-,-,,-,,,-,,
JJ Celestine,Bermuda,0,3,,-,-,-,,-,,,-,,
RW Chakabva,Zimbabwe,11,12,,-,-,-,,-,,,-,,
S Chanderpaul,West Indies,4,22,,-,-,-,,-,,,-,,
LD Chandimal,Sri Lanka,8,54,,-,-,-,,-,,,-,,
VD Chandra,PNM,0,3,,-,-,-,,-,,,-,,
S Chandramohan,SGP,0,12,,-,-,-,,-,,,-,,
BB Chari,Zimbabwe,0,3,,-,-,-,,-,,,-,,
J Charles,West Indies,5,34,,-,-,-,,-,,,-,,
G Chaturvedi,MALTA,0,2,,-,-,-,,-,,,-,,
N Chejay,BHU,0,1,,-,-,-,,-,,,-,,
C Chete,West Indies,0,2,,-,-,-,,-,,,-,,
VB Chikkannaiah,GER,0,7,,-,-,-,,-,,,-,,
Chirag Suri,UAE,1,7,,-,-,-,,-,,,-,,
S Chophel,BHU,0,1,,-,-,-,,-,,,-,,
DO Christian,West Indies,0,2,,-,-,-,,-,,,-,,
I Civric,Serb,0,1,,-,-,-,,-,,,-,,
GL Cloete,South Africa,1,2,,-,-,-,,-,,,-,,
FRJ Coleman,SCOT,0,1,,-,-,-,,-,,,-,,
LA Collado,GIBR,0,4,,-,-,-,,-,,,-,,
NG Collins,Fin,0,5,,-,-,-,,-,,,-,,
AN Cook,England,2,4,,-,-,-,,-,,,-,,
BN Cooper,NL,6,51,,-,-,-,,-,,,-,,
SJ Cotter,Samoa,0,4,,-,-,-,,-,,,-,,
CK Coventry,Zimbabwe,5,13,,-,-,-,,-,,,-,,
MH Cross,SCOT,6,43,,-,-,-,,-,,,-,,
DDP D'Silva,UAE,0,10,,-,-,-,,-,,,-,,
D Daesrath,CAN,0,1,,-,-,-,,-,,,-,,
S Dalton,CZK-R,0,3,,-,-,-,,-,,,-,,
P Danci,ROM,0,2,,-,-,-,,-,,,-,,
RR David,CAN,0,4,,-,-,-,,-,,,-,,
SM Davies,England,2,5,,-,-,-,,-,,,-,,
N Davin,NAM,0,16,,-,-,-,,-,,,-,,
TB de Bruyn,South Africa,0,2,,-,-,-,,-,,,-,,
TN de Grooth,NL,5,15,,-,-,-,,-,,,-,,
Q de Kock,South Africa,7,38,,-,-,-,,-,,,-,,
CJ Delany,GIBR,0,4,,-,-,-,,-,,,-,,
D de la Puente,Peru,0,2,,-,-,-,,-,,,-,,
SI de Saram,Sri Lanka,0,1,,-,-,-,,-,,,-,,
AB de Villiers,South Africa,11,78,,-,-,-,,-,,,-,,
S Dhawan,India,8,58,,-,-,-,,-,,,-,,
Dhiman Ghosh,Bangladesh,0,1,,-,-,-,,-,,,-,,
MS Dhoni,India,13,98,,-,-,-,,-,,,-,,
N Dickwella,Sri Lanka,3,23,,-,-,-,,-,,,-,,
V Dikov,"",0,3,,-,-,-,,-,,,-,,
HH Dippenaar,South Africa,0,1,,-,-,-,,-,,,-,,
K Doriga,Papua New Guinea,0,17,,-,-,-,,-,,,-,,
JN Dorji,BHU,0,1,,-,-,-,,-,,,-,,
RM Dorji,BHU,0,1,,-,-,-,,-,,,-,,
U Dorji,BHU,0,2,,-,-,-,,-,,,-,,
TM Dowlin,West Indies,1,2,,-,-,-,,-,,,-,,
R Dravid,India,0,1,,-,-,-,,-,,,-,,
BM Duckett,England,0,1,,-,-,-,,-,,,-,,
LA Dunbar,Serb,0,2,,-,-,-,,-,,,-,,
